City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,date
Chapais,90,CA,1611944700,85,49.7834,-74.8492,1.4,12.66,2021-01-29 18:25:00
Tongren,100,CN,1611944700,68,27.7172,109.1853,45.82,1.92,2021-01-29 18:25:00
Kamaishi,52,JP,1611944701,89,39.2667,141.8833,27.18,18.95,2021-01-29 18:25:01
Moshupa,75,BW,1611944701,78,-24.7782,25.4155,71.6,8.05,2021-01-29 18:25:01
Olafsvik,98,IS,1611944701,89,64.8945,-23.7142,34.16,3.06,2021-01-29 18:25:01
Lüderitz,0,NA,1611944593,40,-26.6481,15.1594,74.84,26.93,2021-01-29 18:23:13
Dmitriyevka,90,RU,1611944469,51,54.75,55.3333,32.0,8.95,2021-01-29 18:21:09
Kununurra,40,AU,1611944702,100,-15.7667,128.7333,78.8,8.05,2021-01-29 18:25:02
Sol'-Iletsk,100,RU,1611944702,96,51.1631,54.9918,27.7,14.03,2021-01-29 18:25:02
Namatanai,40,PG,1611944703,80,-3.6667,152.4333,81.63,11.23,2021-01-29 18:25:03
Makakilo City,75,US,1611944703,78,21.3469,-158.0858,71.6,4.61,2021-01-29 18:25:03
Novyye Gorki,100,RU,1611944703,97,56.7253,41.0601,26.28,9.46,2021-01-29 18:25:03
Ambulu,100,ID,1611944703,89,-8.345,113.6058,75.42,2.44,2021-01-29 18:25:03
Cherskiy,85,RU,1611944704,84,68.75,161.3,-31.38,4.41,2021-01-29 18:25:04
Askino,100,RU,1611944704,91,56.0901,56.5783,24.39,3.4,2021-01-29 18:25:04
Griffith,1,US,1611944705,47,41.5284,-87.4237,30.99,8.05,2021-01-29 18:25:05
Dobšiná,90,SK,1611944705,93,48.8207,20.3699,28.99,3.44,2021-01-29 18:25:05
Russell,1,US,1611944705,29,32.3502,-85.1999,53.01,3.44,2021-01-29 18:25:05
Broken Hill,1,AU,1611944651,60,-31.95,141.4333,69.8,16.11,2021-01-29 18:24:11
Palana,98,RU,1611944706,94,59.1167,159.9667,-8.14,7.49,2021-01-29 18:25:06
Baykit,92,RU,1611944706,75,61.67,96.37,-39.96,4.76,2021-01-29 18:25:06
Krasnosel'kup,98,RU,1611944707,83,65.7,82.4667,-27.06,7.9,2021-01-29 18:25:07
Sungai Penuh,100,ID,1611944707,96,-2.0833,101.3833,64.08,2.66,2021-01-29 18:25:07
Lata,87,PT,1611944707,91,40.1629,-8.3327,57.99,1.01,2021-01-29 18:25:07
Marabu,40,MY,1611944707,100,4.4148,114.0089,77.0,8.66,2021-01-29 18:25:07
Sangar,100,RU,1611944708,75,63.9242,127.4739,-50.73,0.69,2021-01-29 18:25:08
Kloulklubed,75,PW,1611944708,73,7.0419,134.2556,78.8,9.22,2021-01-29 18:25:08
Buraidah,0,SA,1611944708,39,26.326,43.975,64.4,10.36,2021-01-29 18:25:08
Bambous Virieux,75,MU,1611944708,78,-20.3428,57.7575,81.0,11.5,2021-01-29 18:25:08
Achinsk,100,RU,1611944709,96,56.2694,90.4993,12.87,5.48,2021-01-29 18:25:09
Severnoye,100,RU,1611944709,97,56.3491,78.3619,14.34,7.29,2021-01-29 18:25:09
Cockburn Town,40,TC,1611944709,53,21.4612,-71.1419,75.2,17.27,2021-01-29 18:25:09
Kapit,100,MY,1611944710,94,2.0167,112.9333,72.75,1.41,2021-01-29 18:25:10
Porto-Novo,40,BJ,1611944710,79,6.4965,2.6036,86.0,10.36,2021-01-29 18:25:10
Half Moon Bay,1,US,1611944710,76,37.4636,-122.4286,51.01,3.44,2021-01-29 18:25:10
Leningradskiy,88,RU,1611944710,83,69.3833,178.4167,-24.59,8.34,2021-01-29 18:25:10
Pochutla,40,MX,1611944711,46,15.7432,-96.4661,91.4,11.5,2021-01-29 18:25:11
Morón,77,AR,1611944711,47,-34.6534,-58.6198,86.0,7.0,2021-01-29 18:25:11
Zambezi,56,ZM,1611944711,82,-13.5432,23.1047,70.18,4.7,2021-01-29 18:25:11
Paamiut,89,GL,1611944711,76,61.994,-49.6678,36.34,10.47,2021-01-29 18:25:11
Port Hedland,39,AU,1611944712,79,-20.3167,118.5667,84.2,4.61,2021-01-29 18:25:12
Okha,100,RU,1611944712,91,53.5739,142.9478,-2.34,9.69,2021-01-29 18:25:12
Kuching,40,MY,1611944712,100,1.55,110.3333,75.2,2.3,2021-01-29 18:25:12
West Wendover,90,US,1611944712,53,40.7391,-114.0733,44.6,11.5,2021-01-29 18:25:12
Langham,75,CA,1611944713,85,52.3668,-106.9679,10.4,5.75,2021-01-29 18:25:13
High Level,20,CA,1611944639,76,58.5169,-117.136,-20.2,2.3,2021-01-29 18:23:59
Mentakab,88,MY,1611944713,96,3.4865,102.3516,71.29,1.3,2021-01-29 18:25:13
Bălţi,61,MD,1611944713,85,47.7617,27.9289,32.0,1.01,2021-01-29 18:25:13
Garoowe,0,SO,1611944713,66,8.4054,48.4845,70.56,17.4,2021-01-29 18:25:13
Broome,90,US,1611944714,62,42.2506,-75.833,16.0,16.11,2021-01-29 18:25:14
Thaton,59,MM,1611944714,63,16.9206,97.3714,78.96,3.0,2021-01-29 18:25:14
Shache,0,CN,1611944714,82,38.4167,77.2406,22.86,1.5,2021-01-29 18:25:14
Richards Bay,6,ZA,1611944636,87,-28.783,32.0377,73.18,3.22,2021-01-29 18:23:56
Chicamán,0,GT,1611944715,52,15.4,-90.7667,69.8,4.61,2021-01-29 18:25:15
Pauini,98,BR,1611944715,92,-7.7136,-66.9764,76.84,0.92,2021-01-29 18:25:15
Inuvik,4,CA,1611944715,68,68.3499,-133.7218,-29.2,6.91,2021-01-29 18:25:15
Nkoteng,73,CM,1611944716,22,4.5167,12.0333,80.74,2.66,2021-01-29 18:25:16
Tautira,40,PF,1611944716,61,-17.7333,-149.15,84.2,10.36,2021-01-29 18:25:16
Naraini,0,IN,1611944716,48,25.1833,80.4833,50.4,3.47,2021-01-29 18:25:16
Apiaí,92,BR,1611944558,100,-24.5094,-48.8425,68.45,4.74,2021-01-29 18:22:38
Danielskuil,59,ZA,1611944717,39,-28.1887,23.5395,74.01,9.78,2021-01-29 18:25:17
Sørland,20,NO,1611944717,74,67.667,12.6934,28.4,10.36,2021-01-29 18:25:17
Lukovetskiy,90,RU,1611944717,85,64.2956,41.9211,14.0,13.42,2021-01-29 18:25:17
Bontang,100,ID,1611944717,82,0.1333,117.5,78.28,4.03,2021-01-29 18:25:17
Livingston,90,GB,1611944718,93,55.9029,-3.5226,37.99,12.66,2021-01-29 18:25:18
Sobolevo,100,RU,1611944718,98,54.4299,31.8996,22.98,11.86,2021-01-29 18:25:18
Raalte,99,NL,1611944718,88,52.3858,6.275,48.0,14.0,2021-01-29 18:25:18
Matara,100,LK,1611944713,86,5.9485,80.5353,76.77,1.7,2021-01-29 18:25:13
Lagoa,66,PT,1611944719,72,39.05,-27.9833,59.11,16.84,2021-01-29 18:25:19
Mazabuka,100,ZM,1611944719,96,-15.856,27.748,67.6,3.33,2021-01-29 18:25:19
Mergen,100,CN,1611944719,85,49.1833,125.2167,-22.14,5.73,2021-01-29 18:25:19
Papara,40,BR,1611944719,70,-3.9839,-38.7273,86.0,16.11,2021-01-29 18:25:19
Grand Gaube,3,MU,1611944720,78,-20.0064,57.6608,81.0,5.99,2021-01-29 18:25:20
Shubarkuduk,100,KZ,1611944720,96,49.1447,56.4872,25.39,15.59,2021-01-29 18:25:20
La Ronge,100,CA,1611944720,78,55.1001,-105.2842,8.6,5.75,2021-01-29 18:25:20
Bubaque,5,GW,1611944720,70,11.2833,-15.8333,78.91,13.58,2021-01-29 18:25:20
Buriti dos Lopes,90,BR,1611944721,70,-3.175,-41.8669,86.0,9.22,2021-01-29 18:25:21
Takaungu,20,KE,1611944721,78,-3.6837,39.8566,80.6,13.8,2021-01-29 18:25:21
Cabo San Lucas,20,MX,1611944644,60,22.8909,-109.9124,77.0,11.5,2021-01-29 18:24:04
Mingshui,3,CN,1611944721,56,36.7167,117.5,43.0,4.81,2021-01-29 18:25:21
Stephenville,1,US,1611944722,51,32.2207,-98.2023,59.0,10.36,2021-01-29 18:25:22
Makarska,75,HR,1611944722,93,43.2969,17.0178,50.0,9.22,2021-01-29 18:25:22
Steinbach am Taunus,40,DE,1611944722,76,50.1667,8.5667,48.99,12.66,2021-01-29 18:25:22
Itatiaia,100,BR,1611944722,54,-22.4961,-44.5633,87.64,1.92,2021-01-29 18:25:22
Chamba,0,IN,1611944723,43,32.5667,76.1333,44.82,10.07,2021-01-29 18:25:23
Dubrovnik,75,HR,1611944723,93,42.6481,18.0922,48.2,16.11,2021-01-29 18:25:23
Airai,100,TL,1611944723,100,-8.9266,125.4092,62.01,4.45,2021-01-29 18:25:23
Kirakira,100,SB,1611944723,81,-10.4544,161.9205,81.68,16.75,2021-01-29 18:25:23
Esperance,1,AU,1611944723,88,-33.8667,121.9,57.2,5.75,2021-01-29 18:25:23
Verkhnyaya Inta,60,RU,1611944724,82,65.9811,60.3094,-15.07,12.86,2021-01-29 18:25:24
San Lazaro,90,BZ,1611944724,73,18.0387,-88.6622,78.8,8.05,2021-01-29 18:25:24
Marawi,100,PH,1611944724,93,7.9986,124.2928,73.99,5.01,2021-01-29 18:25:24
Seybaplaya,75,MX,1611944724,50,19.65,-90.6667,80.6,11.5,2021-01-29 18:25:24
Tabuk,90,PH,1611944725,90,17.4189,121.4443,63.66,7.87,2021-01-29 18:25:25
Rome,1,US,1611944724,57,43.2128,-75.4557,12.99,10.36,2021-01-29 18:25:24
Caravelas,0,BR,1611944726,56,-17.7125,-39.2481,85.14,10.25,2021-01-29 18:25:26
Māndal,0,IN,1611944726,39,25.45,74.5667,53.4,3.44,2021-01-29 18:25:26
Shimoda,0,JP,1611944726,67,34.6667,138.95,30.0,3.0,2021-01-29 18:25:26
Vallenar,1,CL,1611944727,27,-28.5708,-70.7581,85.6,10.47,2021-01-29 18:25:27
Coahuayana Viejo,40,MX,1611944727,45,18.7333,-103.6833,84.2,5.75,2021-01-29 18:25:27
Naze,65,JP,1611944727,73,28.3667,129.4833,48.69,14.07,2021-01-29 18:25:27
Desaguadero,3,PE,1611944727,39,-16.5656,-69.0417,57.07,10.33,2021-01-29 18:25:27
Kampong Chhnang,84,KH,1611944728,58,12.1667,104.55,72.9,4.45,2021-01-29 18:25:28
Sorada,50,IN,1611944728,80,19.75,84.4333,69.44,1.34,2021-01-29 18:25:28
Murgab,0,TM,1611944728,61,37.4966,61.9714,44.6,9.22,2021-01-29 18:25:28
Nouadhibou,0,MR,1611944729,53,20.931,-17.0347,75.2,12.66,2021-01-29 18:25:29
General Roca,40,AR,1611944729,68,-39.0333,-67.5833,68.0,8.05,2021-01-29 18:25:29
Cabedelo,40,BR,1611944518,66,-6.9811,-34.8339,86.0,13.8,2021-01-29 18:21:58
Sovetskiy,99,RU,1611944729,87,61.3614,63.5842,-15.47,6.33,2021-01-29 18:25:29
Aquidauana,96,BR,1611944729,69,-20.4711,-55.7872,82.78,10.87,2021-01-29 18:25:29
Lianzhou,4,CN,1611944730,45,24.7811,112.3825,50.83,0.87,2021-01-29 18:25:30
Barra do Garças,40,BR,1611944730,58,-15.89,-52.2567,89.6,4.0,2021-01-29 18:25:30
Ostrovnoy,100,RU,1611944730,94,68.0531,39.5131,5.47,16.58,2021-01-29 18:25:30
Ust'-Karsk,96,RU,1611944731,81,52.7011,118.8077,-28.07,0.81,2021-01-29 18:25:31
Bowen,40,AU,1611944731,88,-20.0167,148.2333,73.4,8.05,2021-01-29 18:25:31
Portland,90,US,1611944284,87,45.5234,-122.6762,43.0,8.05,2021-01-29 18:18:04
Jiujiang,80,CN,1611944732,54,29.7333,115.9833,46.94,0.36,2021-01-29 18:25:32
San Ignacio,75,BZ,1611944732,78,17.1561,-89.0714,77.0,4.61,2021-01-29 18:25:32
Hofn,0,IS,1611944732,74,64.2539,-15.2082,26.6,4.61,2021-01-29 18:25:32
Port Keats,95,AU,1611944733,84,-14.25,129.55,80.62,13.0,2021-01-29 18:25:33
Batticaloa,100,LK,1611944712,89,7.7102,81.6924,75.94,5.28,2021-01-29 18:25:12
Salinópolis,43,BR,1611944733,73,-0.6136,-47.3561,83.73,13.96,2021-01-29 18:25:33
Daru,99,PG,1611944733,88,-9.0763,143.2092,77.99,14.2,2021-01-29 18:25:33
Harper,51,LR,1611944734,80,4.375,-7.7169,80.46,5.86,2021-01-29 18:25:34
Pedernales,2,DO,1611944734,59,18.0384,-71.744,79.95,6.26,2021-01-29 18:25:34
College,75,US,1611944734,71,64.8569,-147.8028,1.99,3.44,2021-01-29 18:25:34
Ucluelet,75,CA,1611944732,93,48.9329,-125.5528,43.0,11.5,2021-01-29 18:25:32
Mazyr,96,BY,1611944735,96,52.0495,29.2456,24.87,11.01,2021-01-29 18:25:35
Ranong,99,TH,1611944735,85,9.9658,98.6348,75.58,4.23,2021-01-29 18:25:35
Khani,90,GE,1611944736,100,41.9563,42.9566,42.8,2.3,2021-01-29 18:25:36
Béré,31,TD,1611944736,14,9.3202,16.1552,85.1,3.74,2021-01-29 18:25:36
Dingle,92,PH,1611944736,88,10.9995,122.6711,73.83,11.63,2021-01-29 18:25:36
Jambi City,100,ID,1611944737,93,-1.6,103.6167,74.16,3.29,2021-01-29 18:25:37
Luwuk,94,ID,1611944737,66,-0.9516,122.7875,77.38,4.61,2021-01-29 18:25:37
Buchanan,40,LR,1611944737,74,5.8808,-10.0467,86.0,6.91,2021-01-29 18:25:37
Poum,40,NC,1611944737,77,-20.2333,164.0167,78.94,14.36,2021-01-29 18:25:37
Rajshahi,6,BD,1611944592,39,24.3667,88.6,59.74,6.51,2021-01-29 18:23:12
Shenjiamen,0,CN,1611944738,65,29.9576,122.298,43.09,10.2,2021-01-29 18:25:38
Sainte-Anne-des-Monts,100,CA,1611944738,67,49.124,-66.4924,12.2,9.22,2021-01-29 18:25:38
Abhar,47,IR,1611944739,75,36.1468,49.218,38.61,3.31,2021-01-29 18:25:39
Ilulissat,1,GL,1611944739,55,69.2167,-51.1,-0.4,5.75,2021-01-29 18:25:39
Basco,95,PH,1611944739,74,20.4487,121.9702,68.34,26.06,2021-01-29 18:25:39
Kamina,86,CD,1611944740,91,-8.7386,24.9906,67.86,1.05,2021-01-29 18:25:40
Olmos,59,PE,1611944740,46,-5.9847,-79.7453,87.85,9.64,2021-01-29 18:25:40
Vila Franca do Campo,20,PT,1611944740,82,37.7167,-25.4333,60.8,10.36,2021-01-29 18:25:40
Rāzole,64,IN,1611944583,91,16.4833,81.8333,69.31,2.57,2021-01-29 18:23:03
Klaksvík,75,FO,1611944741,64,62.2266,-6.589,32.0,10.36,2021-01-29 18:25:41
Bonavista,100,CA,1611944741,86,48.6499,-53.1147,28.0,6.91,2021-01-29 18:25:41
Santa Rosa,40,PH,1611944741,69,14.3122,121.1114,77.0,4.61,2021-01-29 18:25:41
Cabcab,95,PH,1611944742,79,13.6268,124.0515,76.5,22.06,2021-01-29 18:25:42
Gazli,8,UZ,1611944742,48,40.1333,63.45,46.99,11.07,2021-01-29 18:25:42
Nokia,40,FI,1611944742,93,61.4667,23.5,18.0,8.05,2021-01-29 18:25:42
Batagay-Alyta,89,RU,1611944742,79,67.8006,130.4114,-35.16,1.57,2021-01-29 18:25:42
George,0,ZA,1611944743,72,-33.963,22.4617,64.4,4.61,2021-01-29 18:25:43
Jagatsinghapur,10,IN,1611944743,83,20.2667,86.1667,68.0,3.51,2021-01-29 18:25:43
Maningrida,99,AU,1611944743,90,-12.0667,134.2667,76.89,5.32,2021-01-29 18:25:43
Boca do Acre,100,BR,1611944744,66,-8.7522,-67.3978,84.61,2.77,2021-01-29 18:25:44
Matehuala,26,MX,1611944744,40,23.65,-100.65,62.98,9.44,2021-01-29 18:25:44
Kiryat Gat,53,IL,1611944521,100,31.61,34.7642,55.0,12.68,2021-01-29 18:22:01
Hervey Bay,18,AU,1611944744,83,-25.2986,152.8535,75.0,1.01,2021-01-29 18:25:44
São João da Barra,20,BR,1611944744,55,-21.6403,-41.0511,87.8,20.71,2021-01-29 18:25:44
Ust-Tsilma,99,RU,1611944745,87,65.441,52.1498,-11.92,8.77,2021-01-29 18:25:45
Del Rio,90,US,1611944657,87,29.3627,-100.8968,53.6,9.22,2021-01-29 18:24:17
Kilindoni,25,TZ,1611944745,78,-7.9139,39.6668,82.31,16.82,2021-01-29 18:25:45
Río Cuarto,40,AR,1611944745,53,-33.1307,-64.3499,78.8,17.27,2021-01-29 18:25:45
Atar,0,MR,1611944746,13,20.5169,-13.0499,84.07,10.42,2021-01-29 18:25:46
Moranbah,46,AU,1611944746,92,-22.0016,148.0466,67.08,9.19,2021-01-29 18:25:46
Kumul,0,CN,1611944746,83,42.8,93.45,21.29,3.62,2021-01-29 18:25:46
Flinders,100,AU,1611944746,98,-34.5833,150.8552,71.01,5.01,2021-01-29 18:25:46
Romny,91,UA,1611944747,96,50.751,33.4747,27.43,11.65,2021-01-29 18:25:47
Salamiyah,36,SY,1611944747,66,35.0113,37.0532,42.57,13.42,2021-01-29 18:25:47
Grafton,1,US,1611944748,48,42.207,-71.6856,16.0,25.32,2021-01-29 18:25:48
Bulgan,84,MN,1611944649,86,48.8125,103.5347,17.91,11.7,2021-01-29 18:24:09
Asău,20,RO,1611944748,70,46.4333,26.4,39.2,10.36,2021-01-29 18:25:48
Iskateley,100,RU,1611944470,85,67.6803,53.1512,-17.28,12.21,2021-01-29 18:21:10
Bobrovskiy,0,RU,1611944749,79,56.6732,60.9807,14.0,8.95,2021-01-29 18:25:49
Kempten (Allgäu),99,DE,1611944629,88,47.7267,10.3139,37.99,14.09,2021-01-29 18:23:49
Nizwá,5,OM,1611944749,34,22.9333,57.5333,60.4,3.91,2021-01-29 18:25:49
Zhigansk,57,RU,1611944750,76,66.7697,123.3711,-45.9,11.05,2021-01-29 18:25:50
San Fernando,75,PH,1611944750,78,15.0286,120.6898,69.8,4.61,2021-01-29 18:25:50
Kon Tum,32,VN,1611944475,88,14.35,108.0,56.59,3.09,2021-01-29 18:21:15
Jardim,99,BR,1611944751,67,-21.4803,-56.1381,83.19,12.21,2021-01-29 18:25:51
Necochea,82,AR,1611944751,48,-38.5473,-58.7368,78.01,12.62,2021-01-29 18:25:51
Bridlington,36,GB,1611944751,89,54.0831,-0.1919,39.99,8.01,2021-01-29 18:25:51
Andenes,75,NO,1611944751,68,69.3143,16.1194,21.2,4.61,2021-01-29 18:25:51
Divnomorskoye,81,RU,1611944752,64,44.5011,38.1353,43.27,16.13,2021-01-29 18:25:52
Acaraú,99,BR,1611944752,67,-2.8856,-40.12,83.57,16.37,2021-01-29 18:25:52
Zhaotong,98,CN,1611944752,81,27.3167,103.7167,37.83,7.9,2021-01-29 18:25:52
Maamba,100,ZM,1611944752,91,-17.3667,27.15,70.81,0.83,2021-01-29 18:25:52
Soure,96,BR,1611944753,83,-0.7167,-48.5233,81.77,12.95,2021-01-29 18:25:53
Gillette,1,US,1611944753,31,44.2911,-105.5022,48.0,23.02,2021-01-29 18:25:53
Gimbi,45,ET,1611944753,33,9.1667,35.8333,63.79,2.39,2021-01-29 18:25:53
Ciudad Real,1,ES,1611944754,70,39.0,-4.0,60.01,7.63,2021-01-29 18:25:54
Yeppoon,3,AU,1611944754,78,-23.1333,150.7333,73.4,5.75,2021-01-29 18:25:54
Vohibinany,28,MG,1611944586,89,-17.35,49.0333,73.62,0.56,2021-01-29 18:23:06
Saint-Augustin,0,CA,1611944755,90,51.226,-58.6502,21.56,11.61,2021-01-29 18:25:55
Rimbey,35,CA,1611944755,71,52.6334,-114.2353,5.0,1.14,2021-01-29 18:25:55
Saskatoon,75,CA,1611944527,85,52.1168,-106.6345,10.4,5.75,2021-01-29 18:22:07
Tura,0,IN,1611944756,52,25.5198,90.2201,58.62,1.92,2021-01-29 18:25:56
Moura,90,PT,1611944756,94,38.1401,-7.4486,55.4,3.44,2021-01-29 18:25:56
Vardø,75,NO,1611944756,93,70.3705,31.1107,21.2,16.11,2021-01-29 18:25:56
Peterhead,20,GB,1611944756,80,57.5058,-1.7981,39.99,3.44,2021-01-29 18:25:56
Piranshahr,97,IR,1611944757,90,36.701,45.1413,33.84,2.04,2021-01-29 18:25:57
Jacareacanga,20,BR,1611944757,70,-6.2222,-57.7528,86.0,4.61,2021-01-29 18:25:57
Havre-St-Pierre,1,CA,1611944757,53,50.2334,-63.5986,17.6,6.91,2021-01-29 18:25:57
Minzhu,100,CN,1611944757,89,43.7286,127.3447,-6.16,0.92,2021-01-29 18:25:57
Mountain Home,90,US,1611944758,100,43.133,-115.6912,39.2,4.97,2021-01-29 18:25:58
Camacha,75,PT,1611944758,77,33.0833,-16.3333,62.6,12.66,2021-01-29 18:25:58
Ust'-Uda,100,RU,1611944759,89,54.1742,103.0304,-9.18,3.83,2021-01-29 18:25:59
Hamilton,90,US,1611944603,64,39.1834,-84.5333,30.99,3.44,2021-01-29 18:23:23
Cabadiangan,91,PH,1611944760,85,9.7531,122.4739,75.76,10.74,2021-01-29 18:26:00
Qurayyat,75,SA,1611944760,53,31.3318,37.3428,46.4,11.5,2021-01-29 18:26:00
Boralday,20,KZ,1611944760,85,43.3578,76.8594,12.2,4.47,2021-01-29 18:26:00
Marzuq,0,YE,1611944761,58,14.4,46.4667,60.85,5.75,2021-01-29 18:26:01
Rovaniemi,100,FI,1611944761,92,66.5,25.7167,12.2,10.36,2021-01-29 18:26:01
Korla,0,CN,1611944761,82,41.7597,86.1469,23.54,3.04,2021-01-29 18:26:01
Saurimo,80,AO,1611944762,87,-9.6608,20.3916,68.76,2.46,2021-01-29 18:26:02
Talcahuano,90,CL,1611944762,100,-36.7167,-73.1167,59.0,14.97,2021-01-29 18:26:02
Tucupita,52,VE,1611944762,59,9.0622,-62.051,85.1,4.54,2021-01-29 18:26:02
Hastings,11,GB,1611944663,74,50.8552,0.5729,48.99,3.0,2021-01-29 18:24:23
Aykhal,46,RU,1611944763,80,66.0,111.5,-35.95,6.42,2021-01-29 18:26:03
Dārayyā,40,SY,1611944764,75,33.459,36.2374,42.8,13.8,2021-01-29 18:26:04
Bereda,100,ES,1611944764,81,43.2686,-7.5406,57.0,20.0,2021-01-29 18:26:04
Chernyshevskiy,72,RU,1611944764,81,63.0128,112.4714,-45.0,2.57,2021-01-29 18:26:04
Port Maria,32,JM,1611944765,86,18.3685,-76.8895,84.99,8.99,2021-01-29 18:26:05
Fort Frances,40,CA,1611944765,73,48.5999,-93.4003,19.4,9.22,2021-01-29 18:26:05
Lucapa,75,AO,1611944765,92,-8.4192,20.7447,68.74,1.61,2021-01-29 18:26:05
Santa Fe,20,AR,1611944640,31,-31.6333,-60.7,91.81,5.19,2021-01-29 18:24:00
Atlantic City,20,US,1611944766,31,39.3643,-74.4229,28.4,32.21,2021-01-29 18:26:06
Gayny,100,RU,1611944766,97,60.3071,54.3241,25.68,9.64,2021-01-29 18:26:06
Cayenne,75,GF,1611944767,83,4.9333,-52.3333,82.4,14.97,2021-01-29 18:26:07
Vilhena,75,BR,1611944767,74,-12.7406,-60.1458,80.6,11.5,2021-01-29 18:26:07
Manta,20,EC,1611944767,70,-0.95,-80.7333,86.0,3.44,2021-01-29 18:26:07
Codrington,57,AU,1611944768,81,-38.2667,141.9667,60.21,13.04,2021-01-29 18:26:08
Phetchaburi,90,TH,1611944768,99,12.9667,99.5833,73.0,2.17,2021-01-29 18:26:08
Plattling,92,DE,1611944768,88,48.7833,12.8667,42.01,12.82,2021-01-29 18:26:08
Chara,100,RU,1611944768,77,56.9064,118.2631,-34.83,0.81,2021-01-29 18:26:08
Turukhansk,100,RU,1611944769,78,65.8167,87.9833,-28.82,6.42,2021-01-29 18:26:09
Stuttgart,40,DE,1611944675,87,48.7823,9.177,45.0,5.75,2021-01-29 18:24:35
Keningau,20,MY,1611944606,94,5.3378,116.1602,75.2,2.3,2021-01-29 18:23:26
Quatre Cocos,75,MU,1611944770,78,-20.2078,57.7625,81.0,11.5,2021-01-29 18:26:10
Businga,88,CD,1611944770,82,3.3333,20.8833,73.99,0.74,2021-01-29 18:26:10
Thenzawl,0,IN,1611944770,54,23.3167,92.75,48.13,1.99,2021-01-29 18:26:10
Bonga,60,ET,1611944770,55,7.2833,36.2333,66.79,0.4,2021-01-29 18:26:10
Kingston,20,JM,1611944771,45,17.997,-76.7936,89.6,4.61,2021-01-29 18:26:11
Nizhniy Baskunchak,68,RU,1611944771,94,48.2198,46.8311,32.76,3.6,2021-01-29 18:26:11
Magole,88,TZ,1611944711,91,-6.3667,37.3667,73.09,4.16,2021-01-29 18:25:11
Nan,47,TH,1611944772,64,18.8333,100.6667,69.13,1.25,2021-01-29 18:26:12
Tilichiki,98,RU,1611944772,92,60.4667,166.1,-6.25,9.24,2021-01-29 18:26:12
Kyzyl-Suu,0,KG,1611944772,69,42.3414,78.0056,20.12,9.78,2021-01-29 18:26:12
Sergeevka,56,KZ,1611944772,93,53.88,67.4158,16.68,9.62,2021-01-29 18:26:12
Cap Malheureux,0,MU,1611944773,78,-19.9842,57.6142,81.0,5.99,2021-01-29 18:26:13
Mwinilunga,100,ZM,1611944773,91,-11.7358,24.4293,65.84,2.82,2021-01-29 18:26:13
Mweka,91,CD,1611944773,65,-4.85,21.5667,78.22,0.96,2021-01-29 18:26:13
Khanbari,14,NP,1611944774,59,27.3747,87.2039,47.48,3.94,2021-01-29 18:26:14
Kang,88,BW,1611944774,89,-23.6752,22.7876,69.31,10.76,2021-01-29 18:26:14
Punta Umbría,18,ES,1611944774,84,37.1821,-6.9661,59.0,3.0,2021-01-29 18:26:14
Sühbaatar,100,MN,1611944774,89,50.2314,106.2078,-3.87,3.27,2021-01-29 18:26:14
Scituate,20,US,1611944775,49,42.1959,-70.7259,18.0,10.36,2021-01-29 18:26:15
Isawa,1,JP,1611944655,68,35.65,138.6333,25.0,3.89,2021-01-29 18:24:15
